company name,announcement
ARUMA RESOURCES LIMITED,https://www.arumaresources.com/wp-content/uploads/2021/03/Aruma-to-Drill-Mt-Deans-Lithium-Project.pdf
SANTA FE MINERALS LTD,http://www.santafeminerals.com.au/assets/asx-announcements/1186/SFM_Drilling_Commenced_at_Brians_Patch.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2021/01/210113-Successful-completion-of-drilling-at-Primrose.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2020/10/201002-Drilling-underway-at-Primrose.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2019/06/190624-Abbotts-Exploration-Update.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2019/03/2019-01-02-014646181221_-_Assay_results_delayed__Prospectus_Closing_Date_Extended.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2019/03/2018-12-11-020404181204_-_Cervantes_Completes_Albury_Heath_drilling.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2019/03/2018-11-28-043047181126_-_Drilling_rig_mobilised_to_test_bonanza_grade_gold_at_Albury_Heath-1.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2019/03/2018-06-28-005518180628_Albury_Heath_Drilling_Enhances_Resource_Potential.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2019/03/2018-05-21-032622180521_-_Drilling_starts_on_the_Primrose_Project.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2019/03/2018-05-16-083225180514_Resource_Drilling_Campaign_at_Albury_Heath_Completed.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2019/03/2018-05-01-045140180501_-_Cervantes_to_Commence_Inaugural_Drilling_Programme.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2019/03/2018-03-29-003556180328_-_Revised_Cervantes_commences_exploration_of_historic_gold_field.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2019/03/2018-03-15-081648180315_Cervantes_commences_exploration_of_historic_gold_field-1.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2019/03/2017-05-09-045929170504_-_Re-issue_of_Paynes_Find_Gold_Historical_Exploration_Results.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2019/03/2013-02-05-012839Update_on_Gold_Exploration_Treatment_activities.pdf
CERVANTES CORPORATION LIMITED,https://www.cervantescorp.com.au/wp-content/uploads/2019/03/2012-05-03-07491428.11.2011.pdf
